lat,lon,count_A,count_B,count_C,location
59.9524,10.487777,4,44,0,Lommedalen
60.2239299995377,25.10244,6,45,1,FI00781
57.1889,-111.6406,26,26,0,Fort McKay
56.5231749995064,21.004694,34,17,1,LV0012A
56.3097228995048,22.33139038,16,35,1,LT00023
55.945589,-3.182186,9,43,0,Edinburgh St Leonards
54.8836135894951,23.8358345,12,40,0,LT00044
54.6861114494939,25.2108345,22,29,1,LT00002
54.88361,-1.406878,2,50,0,Sunderland Silksworth
54.09262,12.099553,13,38,0,DEMV022
53.6825,-112.8686,35,17,0,Elk Island
52.95049,1.122017,22,28,0,Weybourne
52.8757,6.93243,4,48,0,Valthermond-Noorderdiep
52.9822,-122.4922,19,33,0,Quesnel Senior Secon
53.1325,-117.09111,46,4,0,Steeper
53.5936,-116.3928,13,39,0,Edson
52.448,4.81671,52,0,0,Zaandam-Wagenschotpad
52.3275,4.71501,52,0,0,Hoofddorp-Hoofdweg
52.593136,11.172327,1,51,0,DEST089
52.489451,13.430844,3,49,0,DEBE034
52.543041,13.349326,8,44,0,DEBE010
52.50385,-3.034178,39,8,0,Aston Hill
51.8674,4.35524,3,49,0,Hoogvliet-Leemkuil
51.8694,4.58006,5,47,0,Ridderkerk-Hogeweg
51.9271,4.46134,6,46,0,Rotterdam Noord -Statenweg
51.932,4.22802,11,41,0,Maassluis-Kwartellaan
51.75816,10.61248,23,29,0,DENI051
51.01628,2.582323,13,36,0,BETN029
51.2545736228328,3.3625358887016,14,34,0,BETN012
50.8459,5.71475,50,2,0,Maastricht-A2 Nassaulaan
50.8521,5.6758,50,2,0,Maastricht-Hoge Fronten
50.7896461486816,15.3196830749512,1,51,0,CZ0LSOU
50.6604385375976,15.8500900268555,6,36,0,CZ0HKRY
51.047611,-114.075165,14,38,0,Calgary Central2
50.725083,-3.532465,9,43,0,Exeter Roadside
51.149617,-1.438228,2,50,0,Chilbolton Observatory
49.9163400642381,0.957181884687874,17,35,0,FR25045
50.4564875668497,3.42794417474157,3,45,0,FR06134
50.3544,7.596583,2,50,0,DERP024
50.048397,10.232076,10,42,0,DEBY068
50.428488,12.953459,6,46,0,DESN053
50.1728248596191,12.6728181838989,3,49,0,CZ0KSOM
50.1110801696777,14.5030956268311,2,50,0,CZ0AVYN
50.2538,127.4143,22,30,0,地震局　
50.1439,-122.9611,38,14,0,Whistler Meadow Park
49.4424377204107,1.09368987526268,25,27,0,FR25036
49.4005402179295,1.09882823868784,16,36,0,FR25043
49.270263,7.826521,3,49,0,DERP017
49.741035,7.193486,2,50,0,DERP014
49.487983,11.786341,1,51,0,DEBY093
49.7701263427734,13.368221282959,3,48,0,CZ0PPLL
49.2027244567871,16.6162872314453,25,27,0,CZ0BBDN
49.36972,-121.49944,3,49,0,Hope
49.0630709589742,1.86638475005092,23,29,0,FR04158
48.5819353168103,1.88333595946226,12,40,0,FR04038
48.8916699435252,2.34666901670543,7,45,0,FR04004
49.1002566324166,2.3438932224775,10,42,0,FR04048
48.7758318853958,5.16278861773887,2,47,0,FR30020
48.6103338700684,7.78162919922683,4,48,0,FR16029
48.947611,13.420573,33,9,0,DEUB046
48.9422225994684,19.59223175,52,0,0,SK0002R
