lat,lon,count_A,count_B,count_C,location
69.65617,30.42147,28,24,0,Karpdalen
67.9673440876493,24.1122195302226,52,0,0,FI00356
68.477009999634,28.3031,52,0,0,FI00357
66.3216999996054,29.40157,52,0,0,FI00352
64.9947299995889,25.47926,52,0,0,FI00027
64.8458,-147.72727,52,0,0,NCore
61.3316899995485,22.1433,32,20,0,FI00179
60.5300199995406,27.6754,34,18,0,FI00893
59.7792299995335,21.37395,52,0,0,FI00349
60.3600499995389,25.56605,30,22,0,FI00339
59.057304,9.695568,31,21,0,Furulund
59.27897,11.12228,31,19,0,Vollgata
58.25602,8.35935,49,3,0,Holta
57.4046329995131,21.591989,50,0,0,LV0007A
56.9506059995096,24.115872,29,23,0,LV0019A
55.945589,-3.182186,31,21,0,Edinburgh St Leonards
55.6743033303032,12.571113917497,35,17,0,DK0034A
55.2799999994977,23.95778,15,37,0,LT00043
54.6861114494939,25.2108345,36,16,0,LT00002
55.002818,-7.331179,32,20,0,Derry Rosemount
54.861595,-6.250873,11,39,0,Ballymena Ballykeel
53.7153,7.21398,13,37,0,DENI058
53.78175,12.175512,7,44,0,DEMV019
53.800117,-112.927795,30,22,0,Bruderheim
53.3304,6.27681,52,0,0,Kollumerwaard-Hooge Zuidwal
53.1177,8.69506,4,48,0,DEHB013
53.064262,14.285139,14,36,0,DEBB029
52.9822,-122.4922,27,25,0,Quesnel Senior Secon
53.1325,-117.09111,50,0,0,Steeper
53.493889,-114.449722,52,0,0,Wagner2
53.353889,-6.278056,7,44,0,IE0028A
53.40337,-1.752006,16,33,0,Ladybower
52.49855,7.31747,1,50,0,DENI043
52.0918,6.60537,30,22,0,Eibergen-Lintveldseweg
51.839382,10.790143,20,32,0,DEST011
51.651166,12.302866,12,40,0,DEST015
50.9959079994751,2.365994,2,49,0,FR10029
51.2945,3.74948,49,3,0,Philippine-Stelleweg
51.2501064987036,4.34210451132214,7,41,0,BETR897
50.825128,4.384719,16,32,0,BETR002
50.6966705322266,13.8476915359497,32,20,0,CZ0UKRU
51.149617,-1.438228,28,24,0,Chilbolton Observatory
50.4275894165039,13.1301431655884,10,42,0,CZ0UMED
50.3019828796387,15.1783027648926,1,41,0,CZ0SROR
50.0421981811523,15.7394142150879,10,42,0,CZ0EPAO
49.9246788024902,18.422872543335,3,49,0,CZ0TVER
49.971944444444446,92.0773611111111,49,0,0,Улаангом
50.4217,124.1303,25,27,0,公安局
50.2486,127.4961,19,33,0,交通局　
49.4876841957776,0.451755569861434,6,46,0,FR05069
49.224144731874,4.02055378452238,26,26,0,FR14012
49.254344,6.867744,4,48,0,DESL017
49.357861,6.73354,5,47,0,DESL003
49.233464,6.987601,1,51,0,DESL012
49.544078,8.465281,31,21,0,DEBW005
49.7473297119141,13.3810386657715,5,47,0,CZ0PPLE
49.63886111111111,100.16652777777779,47,0,0,Мөрөн
49.49038888888889,105.90650000000001,25,24,0,Дархан
49.1577,119.7512,30,22,0,国华电力东
49.4417,-123.4917,11,0,0,Langdale Elementary
48.7757726857746,2.37580138136942,8,44,0,FR04034
48.6458392908865,4.96611146943374,2,36,0,FR14042
48.9193627535547,8.15845449460929,32,5,0,FR16017
48.847917,10.096292,52,0,0,DEBW029
48.9843864440918,14.4656839370728,1,51,0,CZ0CCBD
48.8963890094683,18.04139328,16,36,0,SK0047A
48.7262669994678,21.258836,40,12,0,SK0267A
48.96919444444445,89.96494444444444,43,0,0,Өлгий
49.01938888888889,104.04527777777777,6,37,0,Эрдэнэт1
48.4658,129.4942,17,35,0,汤旺河国家公园
49.021506,-122.326556,36,16,0,Abbotsford Airport
48.52059,-122.61428,32,20,0,Anacortes-202 Ave (S
48.3547092558406,2.64529596660528,17,35,0,FR04328
48.3016728842391,4.07694103490656,29,10,0,FR14031
47.8021950433058,7.12284070246494,9,43,0,FR16067
48.0746323989232,7.35067142482333,2,35,0,FR16054
48.1250189994665,17.125611,4,47,0,SK0001A
48.2180557294667,20.70305824,4,48,0,HU0038A
47.9047,88.1214,30,13,0,小东沟
47.996,91.63391666666668,48,0,0,Ховд
47.726888888888894,96.84738888888889,46,0,0,Улиастай
47.91786111111111,106.84806111111111,27,25,0,УБ-3
48.2867,-124.6203,52,0,0,Cheeka Peak
47.4919433594653,19.08778191,1,51,0,HU0045A
47.47219444444445,101.46244444444444,33,13,0,Цэцэрлэг
47.323972222222224,110.64866666666667,43,0,0,Өндөрхаан
47.3227,123.9483,20,32,0,农牧车辆厂
47.3349,130.2659,34,18,0,哈啤分公司
47.568236,-122.308628,52,0,0,Seattle-Beacon Hill
